timestamp,shop_id,sku_id,product_category,orders_created,orders_cancelled_pre_ship,orders_shipped,orders_delivered,orders_returned,stock_on_hand,incoming_stock,stockout_flag,price,promotion_flag,product_views,affiliate_orders,active_affiliates,content_view_velocity,operation_mode,constraint_profile,split
2026-08-17 04:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,2,0,2,2,0,355,0,0,19000.0,0,474.0,0.0,2.0,724.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 05:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,2,0,0,2,0,353,0,0,19000.0,0,420.0,1.0,1.0,336.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 06:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,9,0,2,4,0,351,0,0,19000.0,0,609.0,2.0,2.0,344.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 07:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,6,1,2,6,0,342,0,0,19000.0,0,257.0,2.0,2.0,356.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 08:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,5,0,9,2,1,336,0,0,19000.0,0,392.0,2.0,2.0,452.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 09:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,12,0,5,14,0,331,0,0,19000.0,0,892.0,2.0,3.0,366.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 10:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,4,0,5,15,0,319,0,0,19000.0,0,319.0,0.0,5.0,663.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 11:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,1,0,12,10,0,315,0,0,19000.0,0,404.0,0.0,5.0,548.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 12:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,9,1,4,15,1,314,0,0,19000.0,0,746.0,2.0,4.0,310.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 13:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,7,0,1,11,0,305,0,0,19000.0,0,658.0,3.0,3.0,629.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 14:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,7,0,8,8,2,485,187,0,19000.0,0,803.0,1.0,0.0,438.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 15:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,13,1,7,10,1,478,0,0,19000.0,0,619.0,2.0,3.0,456.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 16:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,9,0,7,16,0,465,0,0,19000.0,0,530.0,4.0,3.0,369.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 17:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,20,0,12,1,0,456,0,0,19000.0,0,1440.0,1.0,8.0,532.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 18:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,12,0,9,15,0,436,0,0,19000.0,0,762.0,3.0,4.0,461.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 19:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,18,0,20,21,2,424,0,0,19000.0,0,1086.0,4.0,0.0,867.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 20:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,2,0,12,15,0,406,0,0,19000.0,0,177.0,0.0,0.0,537.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 21:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,19,2,18,15,0,404,0,0,19000.0,0,1142.0,3.0,2.0,296.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 22:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,11,0,2,11,0,385,0,0,19000.0,0,520.0,1.0,4.0,441.0,PRODUCTION,FOOD_DEMO,train
2026-08-17 23:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,3,0,17,1,0,374,0,0,19000.0,0,491.0,1.0,4.0,432.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 00:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,0,0,11,7,0,371,0,0,19000.0,0,163.0,0.0,3.0,430.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 01:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,2,0,3,0,0,371,0,0,19000.0,0,350.0,1.0,8.0,270.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 02:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,3,0,0,2,0,369,0,0,19000.0,0,220.0,1.0,13.0,847.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 03:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,2,0,2,0,0,366,0,0,19000.0,0,224.0,0.0,2.0,286.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 04:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,1,0,3,2,0,364,0,0,19000.0,0,198.0,0.0,7.0,424.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 05:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,3,1,2,2,0,363,0,0,19000.0,0,307.0,2.0,4.0,320.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 06:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,3,0,1,9,0,360,0,0,19000.0,0,288.0,0.0,3.0,531.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 07:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,6,2,2,5,0,357,0,0,19000.0,0,278.0,0.0,0.0,547.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 08:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,9,0,3,5,1,351,0,0,19000.0,0,570.0,1.0,3.0,791.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 09:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,5,0,4,12,0,342,0,0,19000.0,0,403.0,2.0,7.0,542.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 10:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,13,0,9,3,0,337,0,0,19000.0,0,1074.0,2.0,7.0,318.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 11:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,13,3,5,1,0,324,0,0,19000.0,0,796.0,3.0,1.0,327.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 12:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,17,0,13,8,1,311,0,0,19000.0,0,770.0,4.0,5.0,716.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 13:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,14,1,10,7,0,294,0,0,19000.0,0,482.0,3.0,1.0,244.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 14:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,13,1,17,7,2,280,0,0,19000.0,0,839.0,4.0,1.0,521.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 15:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,7,0,13,11,0,267,0,0,19000.0,0,411.0,2.0,2.0,347.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 16:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,8,0,12,9,0,260,0,0,19000.0,0,690.0,1.0,5.0,521.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 17:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,9,1,7,20,0,252,0,0,19000.0,0,558.0,1.0,4.0,199.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 18:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,16,0,8,11,0,243,0,0,19000.0,0,869.0,4.0,5.0,203.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 19:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,26,2,8,18,0,227,0,0,19000.0,0,839.0,7.0,4.0,787.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 20:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,23,1,16,2,1,201,0,0,19000.0,0,942.0,8.0,4.0,167.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 21:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,18,0,24,17,0,178,0,0,19000.0,0,1496.0,4.0,5.0,356.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 22:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,12,1,22,9,1,160,0,0,19000.0,0,660.0,3.0,3.0,490.0,PRODUCTION,FOOD_DEMO,train
2026-08-18 23:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,6,0,18,3,0,148,0,0,19000.0,0,385.0,2.0,5.0,293.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 00:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,0,0,11,0,0,142,0,0,19000.0,0,348.0,0.0,6.0,501.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 01:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,1,0,6,2,0,372,230,0,19000.0,0,245.0,0.0,8.0,427.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 02:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,0,0,0,3,0,371,0,0,19000.0,0,105.0,0.0,1.0,336.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 03:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,3,0,1,2,0,371,0,0,19000.0,0,340.0,0.0,3.0,315.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 04:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,2,0,0,1,0,368,0,0,19000.0,0,227.0,1.0,4.0,245.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 05:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,1,0,3,2,0,366,0,0,19000.0,0,162.0,0.0,0.0,241.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 06:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,3,0,2,3,0,365,0,0,19000.0,0,414.0,0.0,2.0,203.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 07:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,6,0,1,4,0,362,0,0,19000.0,0,293.0,1.0,3.0,318.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 08:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,10,0,3,8,0,356,0,0,19000.0,0,253.0,3.0,2.0,246.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 09:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,6,0,6,4,1,346,0,0,19000.0,0,235.0,2.0,1.0,392.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 10:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,3,0,10,13,0,340,0,0,19000.0,0,245.0,2.0,1.0,358.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 11:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,9,0,6,9,0,337,0,0,19000.0,0,411.0,1.0,3.0,579.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 12:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,28,1,3,16,0,328,0,0,19000.0,0,791.0,11.0,8.0,400.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 13:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,10,1,9,13,0,300,0,0,19000.0,0,399.0,3.0,6.0,206.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 14:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,9,0,27,12,2,516,226,0,19000.0,0,683.0,2.0,1.0,119.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 15:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,8,1,9,7,0,507,0,0,19000.0,0,443.0,1.0,4.0,406.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 16:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,6,0,9,8,1,499,0,0,19000.0,0,471.0,3.0,0.0,249.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 17:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,14,0,7,8,0,493,0,0,19000.0,0,471.0,4.0,4.0,231.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 18:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,14,1,6,15,0,479,0,0,19000.0,0,660.0,4.0,8.0,363.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 19:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,19,1,14,24,0,465,0,0,19000.0,0,624.0,8.0,1.0,231.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 20:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,15,0,13,21,1,446,0,0,19000.0,0,211.0,1.0,5.0,191.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 21:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,23,1,18,18,0,431,0,0,19000.0,0,1183.0,7.0,3.0,226.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 22:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,8,0,15,11,2,408,0,0,19000.0,0,376.0,1.0,2.0,261.0,PRODUCTION,FOOD_DEMO,train
2026-08-19 23:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,7,0,22,6,0,400,0,0,19000.0,0,268.0,3.0,4.0,189.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 00:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,4,0,8,0,1,393,0,0,19000.0,0,221.0,3.0,3.0,310.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 01:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,1,0,7,1,0,389,0,0,19000.0,0,235.0,0.0,2.0,225.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 02:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,0,0,4,0,0,388,0,0,19000.0,0,132.0,0.0,0.0,303.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 03:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,4,0,1,3,0,388,0,0,19000.0,0,281.0,1.0,2.0,181.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 04:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,0,0,0,2,0,384,0,0,19000.0,0,130.0,0.0,0.0,208.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 05:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,0,0,4,1,0,384,0,0,19000.0,0,95.0,0.0,1.0,313.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 06:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,3,0,0,3,0,384,0,0,19000.0,0,135.0,1.0,2.0,190.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 07:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,3,0,0,6,0,381,0,0,19000.0,0,227.0,1.0,1.0,185.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 08:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,13,0,3,9,0,378,0,0,19000.0,0,339.0,5.0,7.0,149.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 09:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,1,0,3,6,1,365,0,0,19000.0,0,236.0,0.0,4.0,443.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 10:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,7,0,13,3,1,364,0,0,19000.0,0,417.0,3.0,1.0,330.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 11:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,13,1,1,9,0,357,0,0,19000.0,0,663.0,2.0,6.0,192.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 12:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,8,1,7,27,0,344,0,0,19000.0,0,353.0,3.0,2.0,216.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 13:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,6,1,12,9,0,336,0,0,19000.0,0,326.0,2.0,1.0,277.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 14:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,6,0,7,9,1,536,206,0,19000.0,0,293.0,2.0,3.0,276.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 15:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,5,0,5,7,1,530,0,0,19000.0,0,225.0,0.0,0.0,193.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 16:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,15,0,6,6,0,525,0,0,19000.0,0,354.0,4.0,1.0,108.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 17:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,7,0,5,14,0,510,0,0,19000.0,0,287.0,1.0,1.0,285.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 18:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,17,0,15,13,0,503,0,0,19000.0,0,482.0,2.0,0.0,291.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 19:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,14,0,7,17,1,486,0,0,19000.0,0,471.0,3.0,4.0,381.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 20:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,17,0,17,15,0,472,0,0,19000.0,0,374.0,6.0,8.0,165.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 21:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,15,1,14,21,1,455,0,0,19000.0,0,487.0,2.0,0.0,204.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 22:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,10,0,17,8,0,440,0,0,19000.0,0,536.0,3.0,2.0,315.0,PRODUCTION,FOOD_DEMO,train
2026-08-20 23:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,7,1,14,7,0,430,0,0,19000.0,0,271.0,1.0,0.0,98.0,PRODUCTION,FOOD_DEMO,train
2026-08-21 00:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,1,0,10,4,0,423,0,0,19000.0,0,98.0,0.0,1.0,304.0,PRODUCTION,FOOD_DEMO,train
2026-08-21 01:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,4,0,6,1,0,422,0,0,19000.0,0,299.0,0.0,3.0,226.0,PRODUCTION,FOOD_DEMO,train
2026-08-21 02:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,0,0,1,0,0,418,0,0,19000.0,0,114.0,0.0,5.0,146.0,PRODUCTION,FOOD_DEMO,train
2026-08-21 03:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,5,0,4,4,0,418,0,0,19000.0,0,322.0,0.0,5.0,278.0,PRODUCTION,FOOD_DEMO,train
2026-08-21 04:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,0,0,0,0,0,413,0,0,19000.0,0,132.0,0.0,0.0,148.0,PRODUCTION,FOOD_DEMO,train
2026-08-21 05:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,2,0,5,0,0,413,0,0,19000.0,0,172.0,0.0,2.0,196.0,PRODUCTION,FOOD_DEMO,train
2026-08-21 06:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,4,0,0,3,0,411,0,0,19000.0,0,177.0,1.0,5.0,292.0,PRODUCTION,FOOD_DEMO,train
2026-08-21 07:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,11,0,2,3,0,407,0,0,19000.0,0,486.0,1.0,2.0,121.0,PRODUCTION,FOOD_DEMO,train
2026-08-21 08:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,1,0,4,13,1,396,0,0,19000.0,0,148.0,0.0,1.0,348.0,PRODUCTION,FOOD_DEMO,train
2026-08-21 09:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,12,0,11,1,0,395,0,0,19000.0,0,374.0,2.0,2.0,114.0,PRODUCTION,FOOD_DEMO,train
2026-08-21 10:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,24,2,1,6,1,383,0,0,19000.0,0,465.0,7.0,1.0,191.0,PRODUCTION,FOOD_DEMO,train
2026-08-21 11:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,18,2,12,11,0,359,0,0,19000.0,0,870.0,3.0,1.0,218.0,PRODUCTION,FOOD_DEMO,train
2026-08-21 12:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,1,0,22,7,1,341,0,0,19000.0,0,91.0,1.0,1.0,242.0,PRODUCTION,FOOD_DEMO,train
2026-08-21 13:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,13,0,16,5,0,340,0,0,19000.0,0,658.0,2.0,2.0,232.0,PRODUCTION,FOOD_DEMO,train
2026-08-21 14:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,4,0,1,5,1,589,262,0,19000.0,0,138.0,0.0,4.0,214.0,PRODUCTION,FOOD_DEMO,val
2026-08-21 15:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,5,0,13,5,1,585,0,0,19000.0,0,367.0,1.0,3.0,363.0,PRODUCTION,FOOD_DEMO,val
2026-08-21 16:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,9,0,4,15,0,580,0,0,19000.0,0,381.0,3.0,0.0,261.0,PRODUCTION,FOOD_DEMO,val
2026-08-21 17:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,7,0,5,7,0,571,0,0,19000.0,0,294.0,4.0,6.0,385.0,PRODUCTION,FOOD_DEMO,val
2026-08-21 18:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,15,0,9,14,1,564,0,0,19000.0,0,460.0,6.0,0.0,236.0,PRODUCTION,FOOD_DEMO,val
2026-08-21 19:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,16,2,7,14,1,549,0,0,19000.0,0,491.0,5.0,8.0,297.0,PRODUCTION,FOOD_DEMO,val
2026-08-21 20:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,11,1,15,17,0,533,0,0,19000.0,0,745.0,2.0,5.0,290.0,PRODUCTION,FOOD_DEMO,val
2026-08-21 21:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,10,0,14,14,0,522,0,0,19000.0,0,189.0,3.0,1.0,111.0,PRODUCTION,FOOD_DEMO,val
2026-08-21 22:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,5,0,10,10,0,512,0,0,19000.0,0,227.0,3.0,1.0,159.0,PRODUCTION,FOOD_DEMO,val
2026-08-21 23:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,5,0,10,6,1,507,0,0,19000.0,0,162.0,0.0,4.0,124.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 00:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,1,0,5,1,0,502,0,0,19000.0,0,83.0,1.0,4.0,285.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 01:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,0,0,5,4,0,501,0,0,19000.0,0,73.0,0.0,6.0,143.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 02:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,0,0,1,0,0,501,0,0,19000.0,0,96.0,0.0,4.0,228.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 03:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,1,0,0,4,0,501,0,0,19000.0,0,102.0,0.0,3.0,193.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 04:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,3,0,0,0,0,500,0,0,19000.0,0,138.0,1.0,0.0,234.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 05:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,1,0,1,2,0,497,0,0,19000.0,0,83.0,0.0,2.0,79.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 06:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,4,0,3,4,0,496,0,0,19000.0,0,229.0,1.0,0.0,128.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 07:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,14,0,1,9,0,492,0,0,19000.0,0,257.0,2.0,1.0,287.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 08:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,13,0,4,1,0,478,0,0,19000.0,0,461.0,4.0,0.0,179.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 09:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,8,0,14,12,0,465,0,0,19000.0,0,246.0,1.0,1.0,103.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 10:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,7,0,13,22,0,457,0,0,19000.0,0,295.0,1.0,1.0,111.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 11:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,12,0,8,16,0,450,0,0,19000.0,0,582.0,3.0,6.0,168.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 12:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,6,0,7,1,0,438,0,0,19000.0,0,276.0,2.0,3.0,232.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 13:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,13,0,12,13,0,432,0,0,19000.0,0,713.0,4.0,0.0,116.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 14:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,3,0,6,4,0,419,0,0,19000.0,0,117.0,1.0,2.0,109.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 15:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,9,0,13,5,0,416,0,0,19000.0,0,375.0,3.0,3.0,197.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 16:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,12,0,3,9,0,407,0,0,19000.0,0,417.0,2.0,5.0,129.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 17:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,13,2,9,6,1,395,0,0,19000.0,0,413.0,3.0,1.0,165.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 18:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,23,0,12,15,0,382,0,0,19000.0,0,559.0,3.0,1.0,148.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 19:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,19,0,11,14,2,359,0,0,19000.0,0,714.0,3.0,2.0,213.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 20:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,38,1,23,10,0,340,0,0,19000.0,0,1066.0,8.0,1.0,148.0,PRODUCTION,FOOD_DEMO,val
2026-08-22 21:00:00+07:00,SHOP-DEMO-01,SKU-003,packaged_food,15,2,19,9,2,485,183,0,19000.0,0,513.0,3.0,1.0,289.0,PRODUCTION,FOOD_DEMO,val
